,Nodes,GW15.clusterColorID,GW19.clusterColorID,GW15.clusterID,GW19.clusterID,GW.clusterColorID,GW.clusterID
980,CCNYL1,turquoise,grey,1,0,turquoise,1
981,CCP110,tan,salmon,12,13,cyan,14
982,CCSAP,red,red,6,6,red,6
983,CCSER2,grey,grey,0,0,turquoise,1
984,CCT2,grey,blue,0,2,turquoise,1
985,CCT3,brown,turquoise,3,1,turquoise,1
986,CCT4,brown,yellow,3,4,blue,2
987,CCT7,brown,turquoise,3,1,purple,10
988,CCT8,brown,turquoise,3,1,blue,2
989,CCZ1,blue,turquoise,2,1,green,5
990,CD151,greenyellow,purple,11,10,midnightblue,15
991,CD164,grey,turquoise,0,1,green,5
992,CD200,yellow,green,4,5,brown,3
993,CD276,brown,turquoise,3,1,royalblue,20
994,CD2AP,blue,turquoise,2,1,green,5
995,CD47,turquoise,blue,1,2,turquoise,1
996,CDC42,green,turquoise,5,1,yellow,4
997,CDC42BPA,red,turquoise,6,1,red,6
998,CDC42BPB,turquoise,grey,1,0,turquoise,1
999,CDCA4,green,turquoise,5,1,yellow,4
1000,CDCA7,turquoise,greenyellow,1,11,lightcyan,16
1001,CDH10,grey,grey,0,0,turquoise,1
1002,CDH11,grey,grey,0,0,turquoise,1
1003,CDH2,salmon,greenyellow,13,11,lightcyan,16
1004,CDK14,lightcyan,lightyellow,16,19,darkred,21
1005,CDK16,grey,turquoise,0,1,turquoise,1
1006,CDK17,grey60,turquoise,17,1,blue,2
1007,CDK19,blue,tan,2,12,grey60,17
1008,CDK4,turquoise,purple,1,10,purple,10
1009,CDK5R1,green,yellow,5,4,yellow,4
1010,CDK6,tan,turquoise,12,1,cyan,14
1011,CDK8,blue,turquoise,2,1,brown,3
1012,CDKL5,blue,grey,2,0,turquoise,1
1013,CDKN1B,brown,grey,3,0,turquoise,1
1014,CDO1,grey,grey,0,0,blue,2
1015,CDON,lightgreen,turquoise,18,1,grey60,17
1016,CDS2,yellow,turquoise,4,1,brown,3
1017,CECR2,salmon,turquoise,13,1,lightcyan,16
1018,CELF1,grey,brown,0,3,turquoise,1
1019,CELF2,blue,yellow,2,4,royalblue,20
1020,CELF3,greenyellow,purple,11,10,midnightblue,15
1021,CELF5,brown,turquoise,3,1,green,5
1022,CELSR2,brown,grey,3,0,turquoise,1
1023,CELSR3,green,grey,5,0,yellow,4
1024,CEND1,turquoise,brown,1,3,blue,2
1025,CENPF,lightyellow,brown,19,3,darkgreen,22
1026,CEP120,black,darkred,7,21,magenta,9
1027,CEP170,grey,grey,0,0,turquoise,1
1028,CEP170B,grey,turquoise,0,1,turquoise,1
1029,CEP290,turquoise,brown,1,3,royalblue,20
1030,CEP350,lightcyan,midnightblue,16,15,darkred,21
1031,CEP68,grey,grey60,0,17,green,5
1032,CEP72,grey,turquoise,0,1,turquoise,1
1033,CEP85L,greenyellow,purple,11,10,midnightblue,15
1034,CEP95,grey,grey,0,0,turquoise,1
1035,CEP97,brown,turquoise,3,1,turquoise,1
1036,CERS1,grey,turquoise,0,1,black,7
1037,CERS2,brown,grey,3,0,blue,2
1038,CERS6,red,turquoise,6,1,red,6
1039,CFL1,grey,grey,0,0,turquoise,1
1040,CFL2,grey,grey,0,0,turquoise,1
1041,CGGBP1,grey,lightyellow,0,19,darkred,21
1042,CHAMP1,grey,grey,0,0,turquoise,1
1043,CHCHD2,lightyellow,brown,19,3,darkgreen,22
1044,CHD1,greenyellow,turquoise,11,1,midnightblue,15
1045,CHD2,blue,tan,2,12,pink,8
1046,CHD3,green,brown,5,3,yellow,4
1047,CHD4,green,turquoise,5,1,yellow,4
1048,CHD7,grey,brown,0,3,blue,2
1049,CHD8,turquoise,grey,1,0,turquoise,1
1050,CHD9,brown,brown,3,3,blue,2
1051,CHERP,grey,turquoise,0,1,turquoise,1
1052,CHFR,blue,grey60,2,17,green,5
1053,CHIC1,grey,grey,0,0,turquoise,1
1054,CHL1,brown,red,3,6,blue,2
1055,CHM,grey,blue,0,2,turquoise,1
1056,CHMP1B,black,turquoise,7,1,magenta,9
1057,CHMP7,blue,grey60,2,17,green,5
1058,CHN2,blue,turquoise,2,1,pink,8
1059,CHRAC1,black,turquoise,7,1,magenta,9
1060,CHRDL1,grey,grey,0,0,turquoise,1
1061,CHST15,grey60,turquoise,17,1,blue,2
1062,CHSY1,brown,blue,3,2,blue,2
1063,CHTOP,tan,salmon,12,13,cyan,14
1064,CIC,grey,grey,0,0,turquoise,1
1065,CIRBP,grey,turquoise,0,1,turquoise,1
1066,CISD1,grey,turquoise,0,1,turquoise,1
1067,CKAP5,purple,magenta,10,9,salmon,13
1068,CKB,grey,grey,0,0,turquoise,1
1069,CLASP2,black,turquoise,7,1,magenta,9
1070,CLCN3,grey,brown,0,3,turquoise,1
1071,CLCN4,turquoise,grey,1,0,turquoise,1
1072,CLDN12,pink,cyan,8,14,tan,12
1073,CLIC4,blue,turquoise,2,1,pink,8
1074,CLIP3,grey,blue,0,2,blue,2
1075,CLMP,brown,grey,3,0,turquoise,1
1076,CLOCK,grey,grey,0,0,turquoise,1
1077,CLPTM1,red,red,6,6,red,6
1078,CLPX,yellow,green,4,5,brown,3
1079,CLSTN1,grey,grey,0,0,black,7
1080,CLSTN2,black,brown,7,3,magenta,9
1081,CLTC,lightcyan,yellow,16,4,yellow,4
1082,CLU,turquoise,salmon,1,13,cyan,14
1083,CMAS,grey,turquoise,0,1,turquoise,1
1084,CMIP,grey,grey,0,0,turquoise,1
1085,CMTM6,grey,turquoise,0,1,turquoise,1
1086,CNEP1R1,lightcyan,lightyellow,16,19,darkred,21
1087,CNIH1,green,yellow,5,4,yellow,4
1088,CNIH2,royalblue,yellow,20,4,yellow,4
1089,CNKSR2,lightcyan,lightyellow,16,19,darkred,21
1090,CNKSR3,turquoise,pink,1,8,lightgreen,18
1091,CNN3,grey60,grey,17,0,blue,2
1092,CNNM2,turquoise,grey,1,0,turquoise,1
1093,CNOT1,red,red,6,6,red,6
1094,CNOT10,brown,turquoise,3,1,blue,2
1095,CNOT4,grey,turquoise,0,1,turquoise,1
1096,CNOT6,magenta,darkred,9,21,greenyellow,11
1097,CNOT6L,brown,turquoise,3,1,blue,2
1098,CNR1,pink,cyan,8,14,tan,12
1099,CNRIP1,green,blue,5,2,turquoise,1
1100,CNST,blue,brown,2,3,pink,8
1101,CNTFR,brown,turquoise,3,1,blue,2
1102,CNTN1,magenta,tan,9,12,greenyellow,11
1103,CNTN3,grey,turquoise,0,1,turquoise,1
1104,COL4A1,yellow,turquoise,4,1,brown,3
1105,COL4A3BP,grey60,turquoise,17,1,blue,2
1106,COL5A2,yellow,turquoise,4,1,blue,2
1107,COMMD3-BMI1,blue,turquoise,2,1,blue,2
1108,COMMD7,grey,turquoise,0,1,turquoise,1
1109,COPA,blue,grey,2,0,black,7
1110,COPB2,turquoise,grey,1,0,turquoise,1
1111,COPS2,red,red,6,6,red,6
1112,COPS3,salmon,greenyellow,13,11,grey60,17
1113,COPS5,grey,turquoise,0,1,turquoise,1
1114,COPS7B,turquoise,royalblue,1,20,purple,10
1115,COQ3,turquoise,grey,1,0,turquoise,1
1116,CORO1C,grey,grey,0,0,turquoise,1
1117,CORO2A,grey,turquoise,0,1,turquoise,1
1118,CORO2B,red,grey,6,0,red,6
1119,COX10,grey,brown,0,3,blue,2
1120,COX11,brown,turquoise,3,1,blue,2
1121,COX16,midnightblue,midnightblue,15,15,lightyellow,19
1122,COX5A,blue,grey60,2,17,green,5
1123,COX5B,turquoise,turquoise,1,1,blue,2
1124,COX7A2L,red,red,6,6,red,6
1125,COX7C,blue,grey,2,0,green,5
1126,CPD,salmon,greenyellow,13,11,lightcyan,16
1127,CPE,turquoise,turquoise,1,1,purple,10
1128,CPEB2,green,turquoise,5,1,yellow,4
1129,CPEB3,grey,grey,0,0,turquoise,1
1130,CPEB4,blue,lightcyan,2,16,green,5
1131,CPLX2,black,turquoise,7,1,magenta,9
1132,CPNE1,green,yellow,5,4,yellow,4
1133,CPNE2,turquoise,grey,1,0,turquoise,1
1134,CPNE5,royalblue,turquoise,20,1,purple,10
1135,CPNE8,grey,blue,0,2,turquoise,1
1136,CPOX,green,turquoise,5,1,yellow,4
1137,CPSF2,brown,grey,3,0,turquoise,1
1138,CPSF6,green,salmon,5,13,yellow,4
1139,CPSF7,black,black,7,7,magenta,9
1140,CPT1C,yellow,green,4,5,brown,3
1141,CRBN,turquoise,black,1,7,magenta,9
1142,CREB1,magenta,turquoise,9,1,greenyellow,11
1143,CREB3L4,grey,brown,0,3,black,7
1144,CREBBP,black,blue,7,2,magenta,9
1145,CREBRF,lightcyan,lightyellow,16,19,darkred,21
1146,CREBZF,grey,brown,0,3,turquoise,1
1147,CRK,blue,turquoise,2,1,pink,8
1148,CRKL,green,turquoise,5,1,yellow,4
1149,CRMP1,greenyellow,blue,11,2,turquoise,1
1150,CRNKL1,red,blue,6,2,purple,10
1151,CRTC1,brown,blue,3,2,blue,2
1152,CRTC3,grey,blue,0,2,black,7
1153,CRY2,red,red,6,6,red,6
1154,CRYM,grey,turquoise,0,1,turquoise,1
1155,CSDE1,red,red,6,6,red,6
1156,CSE1L,grey,turquoise,0,1,green,5
1157,CSGALNACT1,red,turquoise,6,1,red,6
1158,CSMD2,turquoise,lightyellow,1,19,darkred,21
1159,CSNK1A1,blue,turquoise,2,1,green,5
1160,CSNK1A1L,turquoise,blue,1,2,turquoise,1
1161,CSNK1D,magenta,pink,9,8,greenyellow,11
1162,CSNK1E,salmon,turquoise,13,1,lightcyan,16
1163,CSNK1G1,greenyellow,purple,11,10,midnightblue,15
1164,CSNK2A1,grey,turquoise,0,1,turquoise,1
1165,CSNK2A2,brown,turquoise,3,1,blue,2
1166,CSNK2B-LY6G5B-1181,grey,grey,0,0,turquoise,1
1167,CSRNP2,grey,turquoise,0,1,turquoise,1
1168,CSRNP3,grey,grey,0,0,turquoise,1
1169,CSRP2,lightgreen,turquoise,18,1,purple,10
1170,CTD-2228K2.5,brown,blue,3,2,blue,2
1171,CTD-3193O13.9,lightgreen,turquoise,18,1,purple,10
1172,CTDNEP1,salmon,turquoise,13,1,lightcyan,16
1173,CTDSP2,cyan,pink,14,8,lightgreen,18
1174,CTDSPL,turquoise,pink,1,8,lightgreen,18
1175,CTNNA1,grey,turquoise,0,1,turquoise,1
1176,CTNNB1,green,yellow,5,4,cyan,14
1177,CTNND1,grey,turquoise,0,1,turquoise,1
1178,CTNND2,yellow,green,4,5,brown,3
1179,CTPS2,yellow,turquoise,4,1,brown,3
1180,CTR9,yellow,green,4,5,brown,3
1181,CTSB,brown,turquoise,3,1,lightgreen,18
1182,CTTNBP2,green,yellow,5,4,yellow,4
1183,CTXN1,grey,grey,0,0,turquoise,1
1184,CUL1,grey,grey,0,0,turquoise,1
1185,CUL3,magenta,turquoise,9,1,greenyellow,11
1186,CUL4A,grey,turquoise,0,1,turquoise,1
1187,CXADR,grey,turquoise,0,1,turquoise,1
1188,CXXC5,yellow,green,4,5,brown,3
1189,CYFIP2,grey,pink,0,8,turquoise,1
1190,CYLD,salmon,turquoise,13,1,lightcyan,16
1191,CYP2U1,grey,turquoise,0,1,turquoise,1
1192,CYP51A1,green,yellow,5,4,yellow,4
1193,DAAM1,tan,salmon,12,13,cyan,14
1194,DAB1,red,red,6,6,red,6
1195,DACT1,brown,turquoise,3,1,blue,2
1196,DAD1,magenta,turquoise,9,1,greenyellow,11
1197,DAG1,black,black,7,7,magenta,9
1198,DAPK1,yellow,green,4,5,brown,3
1199,DAZAP1,yellow,turquoise,4,1,turquoise,1
1200,DBN1,lightcyan,lightyellow,16,19,darkred,21
1201,DBNDD1,brown,grey,3,0,blue,2
1202,DCAF12,turquoise,grey,1,0,turquoise,1
1203,DCAF17,yellow,turquoise,4,1,blue,2
1204,DCAF6,grey,turquoise,0,1,turquoise,1
1205,DCAF7,black,turquoise,7,1,magenta,9
1206,DCAF8,turquoise,grey,1,0,pink,8
1207,DCBLD2,midnightblue,turquoise,15,1,lightyellow,19
1208,DCC,yellow,turquoise,4,1,brown,3
1209,DCHS1,magenta,grey,9,0,greenyellow,11
1210,DCK,grey,turquoise,0,1,turquoise,1
1211,DCLK1,grey,blue,0,2,turquoise,1
1212,DCLK2,grey,grey,0,0,pink,8
1213,DCP1A,turquoise,grey,1,0,turquoise,1
1214,DCP1B,brown,grey,3,0,black,7
1215,DCP2,blue,grey,2,0,pink,8
1216,DCTN3,grey,turquoise,0,1,turquoise,1
1217,DCX,grey,grey,0,0,turquoise,1
1218,DDHD1,yellow,turquoise,4,1,brown,3
1219,DDHD2,red,turquoise,6,1,red,6
1220,DDI2,magenta,tan,9,12,greenyellow,11
1221,DDX17,red,grey,6,0,red,6
1222,DDX18,turquoise,green,1,5,pink,8
1223,DDX24,turquoise,grey,1,0,turquoise,1
1224,DDX3X,blue,turquoise,2,1,pink,8
1225,DDX3Y,turquoise,grey,1,0,turquoise,1
1226,DDX46,turquoise,brown,1,3,darkgreen,22
1227,DDX5,red,red,6,6,red,6
1228,DDX52,purple,turquoise,10,1,salmon,13
1229,DDX6,yellow,green,4,5,brown,3
1230,DEK,cyan,pink,14,8,lightgreen,18
1231,DENND4A,blue,turquoise,2,1,green,5
1232,DENND4B,tan,turquoise,12,1,cyan,14
1233,DENND4C,turquoise,brown,1,3,grey60,17
1234,DENND5B,grey,turquoise,0,1,turquoise,1
1235,DENND6A,grey,turquoise,0,1,green,5
1236,DENR,brown,turquoise,3,1,black,7
1237,DEPDC1B,blue,turquoise,2,1,pink,8
1238,DFNA5,grey,grey,0,0,turquoise,1
1239,DGCR2,grey,turquoise,0,1,turquoise,1
1240,DGKD,black,turquoise,7,1,magenta,9
1241,DHCR24,yellow,darkgreen,4,22,brown,3
1242,DHRS7,turquoise,salmon,1,13,cyan,14
1243,DHX30,salmon,greenyellow,13,11,lightcyan,16
1244,DHX32,turquoise,turquoise,1,1,purple,10
1245,DHX33,lightyellow,grey,19,0,darkgreen,22
1246,DHX36,green,yellow,5,4,yellow,4
1247,DHX40,blue,grey,2,0,turquoise,1
1248,DHX57,salmon,greenyellow,13,11,lightcyan,16
1249,DHX9,green,yellow,5,4,yellow,4
1250,DICER1,pink,cyan,8,14,tan,12
1251,DIDO1,grey,grey,0,0,turquoise,1
1252,DIP2A,grey,turquoise,0,1,turquoise,1
1253,DIP2B,brown,magenta,3,9,salmon,13
1254,DIP2C,turquoise,red,1,6,red,6
1255,DIRAS1,brown,turquoise,3,1,blue,2
1256,DIRC2,turquoise,cyan,1,14,tan,12
1257,DIS3L,turquoise,grey,1,0,turquoise,1
1258,DISP1,turquoise,salmon,1,13,cyan,14
1259,DIXDC1,grey,turquoise,0,1,turquoise,1
1260,DKC1,blue,blue,2,2,pink,8
1261,DKK3,grey,turquoise,0,1,turquoise,1
1262,DLAT,grey,grey,0,0,turquoise,1
1263,DLG2,salmon,turquoise,13,1,lightcyan,16
1264,DLG5,turquoise,grey,1,0,blue,2
1265,DLGAP1,purple,turquoise,10,1,salmon,13
1266,DLGAP4,brown,turquoise,3,1,blue,2
1267,DLST,tan,salmon,12,13,cyan,14
1268,DLX5,blue,black,2,7,magenta,9
1269,DMD,blue,grey,2,0,green,5
1270,DMTF1,lightgreen,darkred,18,21,grey60,17
1271,DMWD,grey,turquoise,0,1,turquoise,1
1272,DMXL1,turquoise,royalblue,1,20,purple,10
1273,DMXL2,lightgreen,turquoise,18,1,purple,10
1274,DNAJA1,black,grey,7,0,pink,8
1275,DNAJA2,turquoise,tan,1,12,greenyellow,11
1276,DNAJB5,blue,grey,2,0,pink,8
1277,DNAJB9,yellow,red,4,6,brown,3
1278,DNAJC1,yellow,turquoise,4,1,brown,3
1279,DNAJC13,grey,turquoise,0,1,turquoise,1
1280,DNAJC14,blue,turquoise,2,1,green,5
1281,DNAJC16,turquoise,green,1,5,brown,3
1282,DNAJC21,blue,turquoise,2,1,green,5
1283,DNAJC27,magenta,tan,9,12,greenyellow,11
1284,DNAJC5,grey,blue,0,2,turquoise,1
1285,DNAJC6,grey,turquoise,0,1,green,5
1286,DNASE1,grey,turquoise,0,1,turquoise,1
1287,DNER,grey,yellow,0,4,yellow,4
1288,DNM1,green,turquoise,5,1,yellow,4
1289,DNM1L,grey,grey,0,0,turquoise,1
1290,DNM3,purple,grey,10,0,salmon,13
1291,DOCK3,blue,blue,2,2,turquoise,1
1292,DOCK4,pink,green,8,5,tan,12
1293,DOCK9,red,red,6,6,red,6
1294,DOK5,royalblue,royalblue,20,20,purple,10
1295,DOK6,grey,grey,0,0,turquoise,1
1296,DONSON,turquoise,black,1,7,magenta,9
1297,DOPEY1,brown,grey,3,0,turquoise,1
1298,DOPEY2,grey,grey,0,0,turquoise,1
1299,DOT1L,cyan,turquoise,14,1,lightgreen,18
1300,DPAGT1,yellow,green,4,5,brown,3
1301,DPH3,grey60,turquoise,17,1,blue,2
1302,DPP4,blue,blue,2,2,pink,8
1303,DPP6,blue,turquoise,2,1,green,5
1304,DPY19L1,brown,grey,3,0,blue,2
1305,DPY19L3,blue,darkred,2,21,grey60,17
1306,DPYSL2,salmon,greenyellow,13,11,lightcyan,16
1307,DPYSL3,grey,blue,0,2,turquoise,1
1308,DPYSL5,yellow,green,4,5,brown,3
1309,DR1,grey,lightcyan,0,16,turquoise,1
1310,DRG1,turquoise,black,1,7,magenta,9
1311,DSCR3,turquoise,grey60,1,17,green,5
1312,DSEL,yellow,green,4,5,brown,3
1313,DST,red,green,6,5,red,6
1314,DSTN,turquoise,grey,1,0,turquoise,1
1315,DSTYK,blue,turquoise,2,1,pink,8
1316,DTD2,turquoise,grey60,1,17,green,5
1317,DTX4,grey,turquoise,0,1,turquoise,1
1318,DUSP22,grey,turquoise,0,1,black,7
1319,DXO,turquoise,blue,1,2,turquoise,1
1320,DYNC1H1,grey,grey,0,0,turquoise,1
1321,DYNC1I1,brown,grey,3,0,turquoise,1
1322,DYNC1I2,grey,greenyellow,0,11,turquoise,1
1323,DYNC1LI1,lightyellow,grey,19,0,darkgreen,22
1324,DYNC1LI2,grey,turquoise,0,1,turquoise,1
1325,DYNLL1,blue,grey,2,0,turquoise,1
1326,DYNLL2,brown,black,3,7,blue,2
1327,DYNLRB1,red,red,6,6,red,6
1328,DYNLT1,grey,turquoise,0,1,turquoise,1
1329,DYNLT3,grey,turquoise,0,1,black,7
1330,DYRK1A,grey,grey,0,0,turquoise,1
1331,DYRK1B,grey,turquoise,0,1,black,7
1332,DYRK2,grey60,pink,17,8,lightgreen,18
1333,E2F3,grey,turquoise,0,1,black,7
1334,E2F5,yellow,green,4,5,brown,3
1335,E2F7,grey,turquoise,0,1,green,5
1336,EAF1,lightyellow,turquoise,19,1,darkgreen,22
1337,ECHDC1,grey,turquoise,0,1,turquoise,1
1338,EEA1,blue,red,2,6,red,6
1339,EEF1G,brown,blue,3,2,black,7
1340,EEF2,brown,grey,3,0,turquoise,1
1341,EFNA3,cyan,pink,14,8,lightgreen,18
1342,EFNB1,tan,turquoise,12,1,cyan,14
1343,EFNB2,pink,blue,8,2,tan,12
1344,EFR3A,turquoise,brown,1,3,turquoise,1
1345,EHBP1,black,midnightblue,7,15,lightyellow,19
1346,EHMT1,yellow,turquoise,4,1,brown,3
1347,EI24,red,turquoise,6,1,red,6
1348,EID1,turquoise,blue,1,2,green,5
1349,EIF1,blue,grey,2,0,green,5
1350,EIF1AX,midnightblue,midnightblue,15,15,lightyellow,19
1351,EIF1B,grey,turquoise,0,1,turquoise,1
1352,EIF2A,black,turquoise,7,1,magenta,9
1353,EIF2AK4,grey,grey,0,0,pink,8
1354,EIF3A,pink,turquoise,8,1,tan,12
1355,EIF3F,grey,turquoise,0,1,turquoise,1
1356,EIF3L,blue,turquoise,2,1,green,5
1357,EIF4A1,grey,grey,0,0,black,7
1358,EIF4A2,black,black,7,7,magenta,9
1359,EIF4E2,magenta,tan,9,12,greenyellow,11
1360,EIF4EBP2,lightcyan,lightcyan,16,16,blue,2
1361,EIF4G2,red,green,6,5,red,6
1362,EIF4G3,blue,grey,2,0,turquoise,1
1363,EIF5,grey,grey,0,0,turquoise,1
1364,EIF5B,grey,turquoise,0,1,turquoise,1
1365,EIF6,green,yellow,5,4,yellow,4
1366,ELAVL2,pink,grey,8,0,tan,12
1367,ELAVL3,brown,turquoise,3,1,blue,2
1368,ELAVL4,magenta,darkgreen,9,22,greenyellow,11
1369,ELF1,blue,turquoise,2,1,grey60,17
1370,ELFN2,grey,green,0,5,blue,2
1371,ELK4,turquoise,salmon,1,13,cyan,14
1372,ELL2,turquoise,red,1,6,red,6
1373,ELMO2,brown,turquoise,3,1,black,7
1374,ELMOD1,green,turquoise,5,1,yellow,4
1375,ELMSAN1,pink,cyan,8,14,tan,12
1376,ELOVL4,grey,purple,0,10,midnightblue,15
1377,ELOVL5,blue,blue,2,2,pink,8
1378,ELOVL6,turquoise,darkgreen,1,22,greenyellow,11
1379,ELP2,turquoise,blue,1,2,turquoise,1
1380,EMC2,turquoise,grey,1,0,pink,8
1381,EML1,red,red,6,6,red,6
1382,EML4,cyan,turquoise,14,1,lightgreen,18
1383,ENAH,brown,blue,3,2,turquoise,1
1384,ENC1,brown,grey,3,0,turquoise,1
1385,ENDOD1,grey,blue,0,2,black,7
1386,ENO2,yellow,turquoise,4,1,turquoise,1
1387,ENPP5,magenta,turquoise,9,1,greenyellow,11
1388,ENSA,turquoise,yellow,1,4,yellow,4
1389,ENTPD4,greenyellow,purple,11,10,midnightblue,15
1390,ENY2,grey,turquoise,0,1,turquoise,1
1391,EOMES,grey,turquoise,0,1,turquoise,1
1392,EP300,grey,grey60,0,17,green,5
1393,EP400,blue,turquoise,2,1,blue,2
1394,EPB41,greenyellow,purple,11,10,midnightblue,15
1395,EPB41L1,turquoise,brown,1,3,turquoise,1
1396,EPB41L5,blue,turquoise,2,1,green,5
1397,EPC1,grey,turquoise,0,1,turquoise,1
1398,EPC2,turquoise,magenta,1,9,salmon,13
1399,EPG5,greenyellow,purple,11,10,midnightblue,15
1400,EPHA3,grey,grey,0,0,turquoise,1
1401,EPHA4,red,pink,6,8,red,6
1402,EPHA5,grey,turquoise,0,1,turquoise,1
1403,EPHA7,red,magenta,6,9,red,6
1404,EPHB1,yellow,turquoise,4,1,brown,3
1405,EPM2AIP1,blue,turquoise,2,1,turquoise,1
1406,EPN2,grey,turquoise,0,1,turquoise,1
1407,EPS8,grey,turquoise,0,1,turquoise,1
1408,ERBB2IP,grey,grey,0,0,pink,8
1409,ERGIC2,tan,green,12,5,brown,3
1410,ERH,cyan,midnightblue,14,15,lightyellow,19
1411,ERO1L,purple,grey,10,0,salmon,13
1412,ERO1LB,blue,grey60,2,17,green,5
1413,ERP29,brown,turquoise,3,1,royalblue,20
1414,ERRFI1,turquoise,grey,1,0,black,7
1415,ERV3-1,brown,turquoise,3,1,blue,2
1416,ESD,grey,grey,0,0,turquoise,1
1417,ESYT2,yellow,grey,4,0,turquoise,1
1418,ETHE1,turquoise,grey,1,0,turquoise,1
1419,ETNK1,lightcyan,lightyellow,16,19,darkred,21
1420,ETV5,blue,turquoise,2,1,pink,8
1421,EWSR1,blue,grey,2,0,turquoise,1
1422,EXOC1,magenta,turquoise,9,1,greenyellow,11
1423,EXOC4,greenyellow,turquoise,11,1,midnightblue,15
1424,EXOC5,grey,turquoise,0,1,turquoise,1
1425,EXOC6B,cyan,pink,14,8,lightgreen,18
1426,EXOC7,magenta,tan,9,12,greenyellow,11
1427,EXOC8,brown,blue,3,2,blue,2
1428,EXOG,turquoise,grey,1,0,turquoise,1
1429,EXOSC10,grey,grey,0,0,turquoise,1
1430,EXOSC6,tan,turquoise,12,1,cyan,14
1431,EXTL2,grey,turquoise,0,1,turquoise,1
1432,EYA3,blue,turquoise,2,1,green,5
1433,EZH1,yellow,green,4,5,brown,3
1434,EZH2,tan,salmon,12,13,cyan,14
1435,F2R,black,turquoise,7,1,magenta,9
1436,F3,red,red,6,6,red,6
1437,FABP7,brown,grey,3,0,turquoise,1
1438,FADS2,grey,turquoise,0,1,turquoise,1
1439,FAM102B,grey,grey,0,0,turquoise,1
1440,FAM107B,turquoise,brown,1,3,blue,2
1441,FAM110B,brown,green,3,5,turquoise,1
1442,FAM117B,salmon,greenyellow,13,11,lightcyan,16
1443,FAM124A,brown,turquoise,3,1,blue,2
1444,FAM129B,turquoise,grey,1,0,pink,8
1445,FAM134A,turquoise,turquoise,1,1,purple,10
1446,FAM135A,magenta,turquoise,9,1,greenyellow,11
1447,FAM13B,brown,turquoise,3,1,blue,2
1448,FAM155A,turquoise,brown,1,3,turquoise,1
1449,FAM160A2,black,turquoise,7,1,magenta,9
1450,FAM160B1,blue,grey,2,0,turquoise,1
1451,FAM168A,black,black,7,7,magenta,9
1452,FAM171A1,black,magenta,7,9,magenta,9
1453,FAM171B,tan,turquoise,12,1,magenta,9
1454,FAM174A,grey,grey,0,0,turquoise,1
1455,FAM175B,magenta,tan,9,12,greenyellow,11
1456,FAM177A1,cyan,pink,14,8,lightgreen,18
1457,FAM184B,grey,grey,0,0,turquoise,1
1458,FAM19A1,grey,turquoise,0,1,turquoise,1
1459,FAM210A,purple,grey,10,0,salmon,13
1460,FAM213A,green,yellow,5,4,yellow,4
1461,FAM214B,grey,turquoise,0,1,turquoise,1
1462,FAM217B,yellow,turquoise,4,1,brown,3
1463,FAM220A,grey,turquoise,0,1,turquoise,1
1464,FAM222B,blue,red,2,6,red,6
1465,FAM49A,red,red,6,6,red,6
1466,FAM49B,turquoise,grey,1,0,turquoise,1
1467,FAM53B,blue,brown,2,3,blue,2
1468,FAM57A,cyan,turquoise,14,1,lightgreen,18
1469,FAM57B,grey,turquoise,0,1,turquoise,1
1470,FAM73A,grey,turquoise,0,1,turquoise,1
1471,FAM76A,grey,turquoise,0,1,turquoise,1
1472,FAM98B,grey,turquoise,0,1,turquoise,1
1473,FAR1,purple,grey,10,0,salmon,13
1474,FARP1,grey,grey,0,0,turquoise,1
1475,FASTKD1,turquoise,darkred,1,21,grey60,17
1476,FAT3,yellow,green,4,5,brown,3
1477,FAT4,grey,grey,0,0,turquoise,1
1478,FAXC,pink,tan,8,12,tan,12
1479,FBL,brown,turquoise,3,1,black,7
1480,FBLN1,turquoise,grey,1,0,turquoise,1
1481,FBN1,black,turquoise,7,1,magenta,9
1482,FBN3,grey,grey,0,0,turquoise,1
1483,FBXL16,black,black,7,7,magenta,9
1484,FBXL19,grey,turquoise,0,1,turquoise,1
1485,FBXL5,magenta,turquoise,9,1,greenyellow,11
1486,FBXL7,blue,turquoise,2,1,pink,8
1487,FBXO11,greenyellow,blue,11,2,midnightblue,15
1488,FBXO21,green,yellow,5,4,yellow,4
1489,FBXO25,grey,turquoise,0,1,turquoise,1
1490,FBXO3,green,turquoise,5,1,royalblue,20
1491,FBXO34,blue,turquoise,2,1,grey60,17
1492,FBXO42,blue,lightcyan,2,16,green,5
1493,FBXW11,grey,turquoise,0,1,green,5
1494,FBXW7,blue,turquoise,2,1,green,5
1495,FCHO2,midnightblue,blue,15,2,lightyellow,19
1496,FDFT1,brown,brown,3,3,purple,10
1497,FEM1B,red,grey,6,0,red,6
1498,FEM1C,magenta,turquoise,9,1,greenyellow,11
1499,FER,magenta,black,9,7,magenta,9
1500,FGD4,tan,salmon,12,13,cyan,14
1501,FGF9,blue,turquoise,2,1,grey60,17
1502,FGFR1,grey,grey,0,0,turquoise,1
1503,FGFR2,grey,turquoise,0,1,turquoise,1
1504,FHL1,royalblue,grey,20,0,purple,10
1505,FIG4,grey,grey,0,0,turquoise,1
1506,FIGNL1,blue,lightcyan,2,16,green,5
1507,FKBP1A,turquoise,yellow,1,4,yellow,4
1508,FKBP3,midnightblue,midnightblue,15,15,lightyellow,19
1509,FLJ20373,blue,turquoise,2,1,pink,8
